Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,X0_reg_prob,X1_reg_prob,pred_ID_frw_prob,X0_frw_prob,X1_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,md,complexity,tree_count
1,1,16,0.636,0.364,16,0.676,0.324,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,17,0.884,0.116,17,0.886,0.114,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,18,0.534,0.466,18,0.484,0.516,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,19,0,1,19,0,1,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,20,0.846,0.154,20,0.862,0.138,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,21,0.04,0.96,21,0.03,0.97,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,22,0.936,0.064,22,0.952,0.048,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,23,0.208,0.792,23,0.182,0.818,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,24,0.256,0.744,24,0.244,0.756,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,25,0.542,0.458,25,0.494,0.506,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,26,0.008,0.992,26,0.002,0.998,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,27,0.958,0.042,27,0.942,0.058,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,28,0.374,0.626,28,0.334,0.666,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,29,1,0,29,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,30,0.586,0.414,30,0.644,0.356,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,31,1,0,31,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,32,1,0,32,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,33,0.782,0.218,33,0.824,0.176,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,34,0.53,0.47,34,0.568,0.432,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,35,0.956,0.044,35,0.942,0.058,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,36,1,0,36,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,37,0.26,0.74,37,0.252,0.748,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,38,0.58,0.42,38,0.522,0.478,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,39,0.54,0.46,39,0.486,0.514,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,40,0.008,0.992,40,0.002,0.998,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,41,0.06,0.94,41,0.05,0.95,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,42,0.57,0.43,42,0.606,0.394,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,43,0.522,0.478,43,0.48,0.52,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,44,0.19,0.81,44,0.208,0.792,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,45,0,1,45,0,1,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,46,0,1,46,0,1,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,47,0.586,0.414,47,0.624,0.376,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,48,1,0,48,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,49,0.528,0.472,49,0.564,0.436,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,50,0.522,0.478,50,0.57,0.43,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,51,1,0,51,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,52,1,0,52,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,53,0.976,0.024,53,0.976,0.024,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,54,0.034,0.966,54,0.028,0.972,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,55,0.288,0.712,55,0.246,0.754,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,56,0.298,0.702,56,0.254,0.746,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,57,0.234,0.766,57,0.238,0.762,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,58,0.27,0.73,58,0.262,0.738,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,59,0.346,0.654,59,0.282,0.718,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,60,0.506,0.494,60,0.552,0.448,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,61,0.462,0.538,61,0.4,0.6,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,62,0.172,0.828,62,0.168,0.832,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,63,0.58,0.42,63,0.518,0.482,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,64,0.726,0.274,64,0.764,0.236,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,65,0.53,0.47,65,0.568,0.432,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,66,1,0,66,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,67,0.818,0.182,67,0.808,0.192,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,68,0.508,0.492,68,0.432,0.568,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,69,0.888,0.112,69,0.896,0.104,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,70,0.578,0.422,70,0.514,0.486,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,71,0.62,0.38,71,0.674,0.326,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,72,0.994,0.006,72,0.994,0.006,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,73,0.446,0.554,73,0.39,0.61,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,0,74,0.542,0.458,74,0.488,0.512,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,75,1,0,75,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,1,76,1,0,76,0.996,0.004,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,77,0.316,0.684,77,0.266,0.734,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,78,0.866,0.134,78,0.868,0.132,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,79,0.29,0.71,79,0.246,0.754,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,80,0.994,0.006,80,0.994,0.006,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,81,1,0,81,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,82,0.58,0.42,82,0.522,0.478,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,83,0.814,0.186,83,0.798,0.202,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,84,0.878,0.122,84,0.894,0.106,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,85,0.038,0.962,85,0.03,0.97,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,86,0.008,0.992,86,0.008,0.992,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,87,0.996,0.004,87,0.996,0.004,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,88,0.818,0.182,88,0.808,0.192,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,89,0.866,0.134,89,0.868,0.132,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,90,0.97,0.03,90,0.972,0.028,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,91,0.992,0.008,91,0.992,0.008,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,92,1,0,92,1,0,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,93,0.218,0.782,93,0.198,0.802,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,94,0.516,0.484,94,0.56,0.44,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,95,0.308,0.692,95,0.29,0.71,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,96,0.976,0.024,96,0.974,0.026,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,97,0.95,0.05,97,0.932,0.068,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,98,0.4,0.6,98,0.318,0.682,0,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,99,0.084,0.916,99,0.092,0.908,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
0,0,100,0.004,0.996,100,0.004,0.996,1,2019-10-05 22:37:47,110,92,53,47,2,0.1,500
1,1,1,0.98,0.02,1,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,2,0.41,0.59,2,0.38,0.62,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,0,3,0.51,0.49,3,0.48,0.52,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,4,0.58,0.42,4,0.58,0.42,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,5,0.95,0.05,5,0.96,0.04,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,6,0.44,0.56,6,0.44,0.56,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,7,0.99,0.01,7,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,8,0.99,0.01,8,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,9,0.51,0.49,9,0.65,0.35,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,10,0.97,0.03,10,0.97,0.03,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,0,11,0.99,0.01,11,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,12,0.97,0.03,12,0.98,0.02,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,13,0.83,0.17,13,0.82,0.18,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,14,0.9,0.1,14,0.93,0.07,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,15,0.9,0.1,15,0.9,0.1,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,16,0.88,0.12,16,0.92,0.08,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,17,0.36,0.64,17,0.37,0.63,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,18,0.88,0.12,18,0.87,0.13,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,19,0.95,0.05,19,0.94,0.06,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,20,1,0,20,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,21,0.03,0.97,21,0.02,0.98,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,22,0.55,0.45,22,0.62,0.38,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,23,0.77,0.23,23,0.79,0.21,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,24,0.04,0.96,24,0.01,0.99,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,25,0.64,0.36,25,0.76,0.24,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,26,0.03,0.97,26,0.06,0.94,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,27,0.71,0.29,27,0.77,0.23,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,28,0,1,28,0,1,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,29,0,1,29,0,1,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,30,0.85,0.15,30,0.88,0.12,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,31,0.99,0.01,31,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,32,0.32,0.68,32,0.27,0.73,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,33,0.83,0.17,33,0.82,0.18,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,34,1,0,34,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,35,1,0,35,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,36,0.99,0.01,36,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,37,0.86,0.14,37,0.88,0.12,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,38,0.96,0.04,38,0.91,0.09,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,39,0.97,0.03,39,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,40,0.75,0.25,40,0.78,0.22,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,41,0.1,0.9,41,0.08,0.92,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,42,0.98,0.02,42,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,43,0.95,0.05,43,0.95,0.05,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,44,0,1,44,0,1,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,45,0.09,0.91,45,0.1,0.9,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,46,0.94,0.06,46,0.91,0.09,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,47,0.01,0.99,47,0.01,0.99,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,48,0.96,0.04,48,0.97,0.03,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,49,0.06,0.94,49,0.06,0.94,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,50,1,0,50,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,51,1,0,51,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,0,52,0.54,0.46,52,0.48,0.52,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,53,0.98,0.02,53,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,54,0.05,0.95,54,0.07,0.93,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,55,0.74,0.26,55,0.8,0.2,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,56,0.81,0.19,56,0.83,0.17,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,57,1,0,57,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,58,0.09,0.91,58,0.09,0.91,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,59,0.97,0.03,59,0.95,0.05,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,60,0.81,0.19,60,0.84,0.16,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,61,0.03,0.97,61,0.03,0.97,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,62,0.95,0.05,62,0.9,0.1,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,63,0.52,0.48,63,0.57,0.43,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,64,0.43,0.57,64,0.45,0.55,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,65,0.64,0.36,65,0.69,0.31,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,0,66,0,1,66,0.01,0.99,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,67,0.44,0.56,67,0.39,0.61,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,68,0.81,0.19,68,0.9,0.1,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,69,0.41,0.59,69,0.31,0.69,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,70,0.8,0.2,70,0.94,0.06,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,71,0.84,0.16,71,0.83,0.17,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,72,0.07,0.93,72,0.05,0.95,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,73,0.97,0.03,73,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,74,1,0,74,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,75,0.75,0.25,75,0.81,0.19,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,76,0.05,0.95,76,0.03,0.97,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,0,77,0.6,0.4,77,0.46,0.54,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,78,0.88,0.12,78,0.88,0.12,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,79,0,1,79,0,1,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,80,1,0,80,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,81,0.26,0.74,81,0.24,0.76,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,82,0.96,0.04,82,0.98,0.02,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,83,0.1,0.9,83,0.08,0.92,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,84,1,0,84,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,85,1,0,85,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,86,0.14,0.86,86,0.14,0.86,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,87,0.01,0.99,87,0.02,0.98,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,88,0.82,0.18,88,0.9,0.1,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,89,0.86,0.14,89,0.89,0.11,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,90,0.87,0.13,90,0.92,0.08,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,91,0.2,0.8,91,0.17,0.83,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,92,0.74,0.26,92,0.72,0.28,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,93,0.98,0.02,93,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,94,0.89,0.11,94,0.91,0.09,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,95,0.2,0.8,95,0.19,0.81,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,96,0.09,0.91,96,0.1,0.9,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,97,0.73,0.27,97,0.67,0.33,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,98,0.99,0.01,98,0.99,0.01,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,99,1,0,99,1,0,0,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
1,1,100,0.72,0.28,100,0.63,0.37,1,2019-10-05 22:38:47,103,99,60,40,3,0.01,100
0,0,1,0.208,0.792,1,0.184,0.816,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,2,0.672,0.328,2,0.64,0.36,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,3,0.022,0.978,3,0.018,0.982,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,4,1,0,4,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,5,0.544,0.456,5,0.54,0.46,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,6,0.046,0.954,6,0.052,0.948,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,7,0.942,0.058,7,0.958,0.042,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,8,0.044,0.956,8,0.048,0.952,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,9,0.06,0.94,9,0.036,0.964,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,10,0.884,0.116,10,0.908,0.092,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,11,0.066,0.934,11,0.05,0.95,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,12,0.886,0.114,12,0.86,0.14,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,13,0.36,0.64,13,0.304,0.696,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,14,0.996,0.004,14,0.994,0.006,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,15,0.686,0.314,15,0.688,0.312,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,16,0.008,0.992,16,0.006,0.994,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,0,17,0.512,0.488,17,0.412,0.588,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,18,0.762,0.238,18,0.758,0.242,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,19,0.994,0.006,19,0.998,0.002,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,20,0.034,0.966,20,0.04,0.96,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,21,0,1,21,0,1,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,22,0.9,0.1,22,0.934,0.066,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,23,0.06,0.94,23,0.064,0.936,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,24,0.962,0.038,24,0.962,0.038,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,25,0.71,0.29,25,0.682,0.318,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,26,0.816,0.184,26,0.798,0.202,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,27,0.45,0.55,27,0.436,0.564,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,28,1,0,28,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,0,29,0.998,0.002,29,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,30,0.302,0.698,30,0.26,0.74,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,31,0.97,0.03,31,0.964,0.036,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,32,0.934,0.066,32,0.958,0.042,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,33,0,1,33,0,1,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,34,0.586,0.414,34,0.568,0.432,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,35,0.352,0.648,35,0.28,0.72,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,36,0.918,0.082,36,0.904,0.096,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,37,0.032,0.968,37,0.028,0.972,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,38,0.006,0.994,38,0.008,0.992,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,39,0.562,0.438,39,0.54,0.46,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,40,0.88,0.12,40,0.908,0.092,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,41,0.994,0.006,41,0.992,0.008,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,42,0.114,0.886,42,0.108,0.892,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,43,0.384,0.616,43,0.35,0.65,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,44,1,0,44,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,45,0.4,0.6,45,0.432,0.568,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,46,0.554,0.446,46,0.546,0.454,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,47,0.026,0.974,47,0.022,0.978,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,48,0.986,0.014,48,0.994,0.006,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,49,0.922,0.078,49,0.942,0.058,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,50,0.636,0.364,50,0.674,0.326,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,51,0.718,0.282,51,0.692,0.308,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,0,52,0.992,0.008,52,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,53,0.93,0.07,53,0.964,0.036,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,0,54,0.998,0.002,54,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,55,0.9,0.1,55,0.88,0.12,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,56,0.928,0.072,56,0.932,0.068,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,57,0.574,0.426,57,0.544,0.456,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,58,0.478,0.522,58,0.462,0.538,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,59,0.724,0.276,59,0.708,0.292,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,60,0.336,0.664,60,0.344,0.656,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,61,0.762,0.238,61,0.75,0.25,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,62,1,0,62,1,0,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,63,0.652,0.348,63,0.62,0.38,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,64,0.274,0.726,64,0.268,0.732,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,65,0.088,0.912,65,0.134,0.866,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,0,66,0.058,0.942,66,0.052,0.948,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
0,1,67,1,0,67,0.996,0.004,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,68,0.82,0.18,68,0.816,0.184,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,69,0.996,0.004,69,0.988,0.012,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,70,0.62,0.38,70,0.598,0.402,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,71,0.93,0.07,71,0.946,0.054,0,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
1,1,72,0.628,0.372,72,0.588,0.412,1,2019-10-05 22:43:39,118,84,45,55,3,0.01,500
