Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,X0_reg_prob,X1_reg_prob,pred_ID_frw_prob,X0_frw_prob,X1_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,train_row_count,md,complexity,tree_count
0,0,191,0.23,0.77,191,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,192,0.246,0.754,192,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,193,1,0,193,1,0,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,194,0.23,0.77,194,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,195,0.23,0.77,195,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,196,0.24,0.76,196,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,197,1,0,197,1,0,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,198,0.246,0.754,198,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,199,0.232,0.768,199,0.03,0.97,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,200,1,0,200,1,0,1,2019-10-02 02:30:43,4993,7,100,100,5000,5,0.01,500
0,0,1,1,0,1,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,2,1,0,2,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,3,1,0,3,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,4,1,0,4,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,5,1,0,5,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,6,1,0,6,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,7,1,0,7,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,8,1,0,8,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,9,1,0,9,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,10,1,0,10,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,11,1,0,11,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,12,1,0,12,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,13,1,0,13,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,14,1,0,14,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,15,1,0,15,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,16,1,0,16,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,17,1,0,17,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,18,1,0,18,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,19,1,0,19,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,20,1,0,20,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,21,1,0,21,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,22,1,0,22,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,23,1,0,23,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,24,1,0,24,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,25,0.94,0.06,25,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,26,1,0,26,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,27,1,0,27,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,28,1,0,28,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,29,1,0,29,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,30,1,0,30,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,31,1,0,31,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,32,1,0,32,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,33,1,0,33,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,34,1,0,34,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,35,1,0,35,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,36,1,0,36,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,37,1,0,37,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,38,1,0,38,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,39,1,0,39,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,40,1,0,40,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,41,1,0,41,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,42,1,0,42,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,43,1,0,43,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,44,1,0,44,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,45,1,0,45,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,46,1,0,46,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,47,1,0,47,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,48,1,0,48,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,49,1,0,49,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,50,1,0,50,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,51,1,0,51,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,52,1,0,52,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,53,1,0,53,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,54,1,0,54,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,55,1,0,55,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,56,1,0,56,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,57,1,0,57,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,58,1,0,58,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,59,1,0,59,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,60,1,0,60,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,61,1,0,61,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,62,1,0,62,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,63,1,0,63,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,64,1,0,64,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,65,1,0,65,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,66,1,0,66,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,67,1,0,67,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,68,1,0,68,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,69,1,0,69,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,70,1,0,70,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,71,1,0,71,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,72,1,0,72,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,73,1,0,73,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,74,1,0,74,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,75,1,0,75,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,76,1,0,76,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,77,1,0,77,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,78,1,0,78,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,79,1,0,79,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,80,1,0,80,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,81,1,0,81,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,82,1,0,82,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,83,1,0,83,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,84,1,0,84,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,85,1,0,85,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,86,1,0,86,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,87,1,0,87,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,88,1,0,88,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,89,1,0,89,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,90,1,0,90,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,91,1,0,91,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,92,1,0,92,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,93,1,0,93,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,94,1,0,94,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,95,1,0,95,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,96,1,0,96,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,97,1,0,97,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,98,1,0,98,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,99,1,0,99,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,100,1,0,100,1,0,0,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,101,0.8,0.2,101,0.41,0.59,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,102,0.42,0.58,102,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,103,0.55,0.45,103,0.11,0.89,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,104,0.71,0.29,104,0.31,0.69,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,105,0.73,0.27,105,0.41,0.59,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,106,0.43,0.57,106,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,107,0.53,0.47,107,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,108,0.71,0.29,108,0.26,0.74,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,109,1,0,109,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,110,0.55,0.45,110,0.26,0.74,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,111,1,0,111,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,112,0.96,0.04,112,0.99,0.01,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,113,1,0,113,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,114,0.61,0.39,114,0.48,0.52,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,115,0.43,0.57,115,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,116,0.63,0.37,116,0.68,0.32,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,117,0.42,0.58,117,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,118,1,0,118,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,119,0.42,0.58,119,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,120,0.47,0.53,120,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,121,0.99,0.01,121,0.76,0.24,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,122,0.42,0.58,122,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,123,0.63,0.37,123,0.25,0.75,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,124,0.78,0.22,124,0.57,0.43,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,125,1,0,125,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,126,0.62,0.38,126,0.12,0.88,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,127,0.44,0.56,127,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,128,0.51,0.49,128,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,129,0.65,0.35,129,0.26,0.74,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,130,0.43,0.57,130,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,131,0.86,0.14,131,0.46,0.54,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,132,0.74,0.26,132,0.42,0.58,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,133,0.57,0.43,133,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,134,0.5,0.5,134,0.25,0.75,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,135,0.52,0.48,135,0.47,0.53,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,136,0.54,0.46,136,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,137,0.9,0.1,137,0.85,0.15,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,138,0.57,0.43,138,0.27,0.73,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,139,1,0,139,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,140,0.76,0.24,140,0.42,0.58,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,141,0.89,0.11,141,0.46,0.54,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,142,0.43,0.57,142,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,143,0.42,0.58,143,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,144,0.89,0.11,144,0.45,0.55,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,145,0.69,0.31,145,0.26,0.74,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,146,0.57,0.43,146,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,147,0.96,0.04,147,0.98,0.02,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,148,0.46,0.54,148,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,149,0.49,0.51,149,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,150,0.9,0.1,150,0.98,0.02,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,151,0.97,0.03,151,0.77,0.23,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,152,1,0,152,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,153,0.42,0.58,153,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,154,0.44,0.56,154,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,155,0.42,0.58,155,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,156,0.98,0.02,156,0.76,0.24,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,157,0.81,0.19,157,0.41,0.59,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,158,0.51,0.49,158,0.47,0.53,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,159,1,0,159,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,160,0.96,0.04,160,0.99,0.01,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,161,0.42,0.58,161,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,162,0.68,0.32,162,0.25,0.75,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,163,0.53,0.47,163,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,164,0.9,0.1,164,0.98,0.02,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,165,0.46,0.54,165,0.48,0.52,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,166,1,0,166,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,167,0.62,0.38,167,0.11,0.89,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,168,0.56,0.44,168,0.11,0.89,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,169,0.42,0.58,169,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,170,0.85,0.15,170,0.62,0.38,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,171,0.42,0.58,171,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,172,1,0,172,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,173,0.42,0.58,173,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,174,0.99,0.01,174,0.77,0.23,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,175,0.62,0.38,175,0.11,0.89,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,176,1,0,176,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,177,1,0,177,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,178,0.42,0.58,178,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,179,0.42,0.58,179,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,180,0.42,0.58,180,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,181,0.55,0.45,181,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,182,1,0,182,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,183,0.42,0.58,183,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,184,0.42,0.58,184,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,185,1,0,185,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,186,0.5,0.5,186,0.47,0.53,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,187,0.76,0.24,187,0.43,0.57,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,188,0.42,0.58,188,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,189,0.42,0.58,189,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,190,0.45,0.55,190,0.25,0.75,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,191,1,0,191,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,192,0.84,0.16,192,0.84,0.16,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,193,0.56,0.44,193,0.11,0.89,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,1,194,0.97,0.03,194,0.77,0.23,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,195,1,0,195,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,196,1,0,196,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
1,0,197,0.6,0.4,197,0.49,0.51,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,198,1,0,198,1,0,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,199,0.42,0.58,199,0.09,0.91,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,200,0.42,0.58,200,0.1,0.9,1,2019-10-02 02:33:41,4995,5,100,100,5000,5,0.05,100
0,0,1,1,0,1,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,2,1,0,2,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,3,1,0,3,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,4,1,0,4,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,5,1,0,5,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,6,1,0,6,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,7,1,0,7,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,8,1,0,8,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,9,1,0,9,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,10,1,0,10,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,11,1,0,11,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,12,1,0,12,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,13,1,0,13,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,14,1,0,14,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,15,1,0,15,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,16,1,0,16,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,17,1,0,17,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,18,1,0,18,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,19,1,0,19,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,20,1,0,20,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,21,1,0,21,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,22,1,0,22,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,23,1,0,23,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,24,1,0,24,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,25,1,0,25,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,26,1,0,26,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,27,1,0,27,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,28,1,0,28,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,29,1,0,29,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,30,1,0,30,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,31,1,0,31,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,32,1,0,32,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,33,1,0,33,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,1,34,1,0,34,0.994,0.006,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,35,1,0,35,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,36,1,0,36,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,37,1,0,37,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,38,1,0,38,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,39,1,0,39,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,40,1,0,40,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,41,1,0,41,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,42,1,0,42,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,43,1,0,43,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,44,1,0,44,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,45,1,0,45,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
1,1,46,0.806,0.194,46,0.644,0.356,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
0,0,47,1,0,47,1,0,0,2019-10-02 02:46:09,4994,6,100,100,5000,5,0.05,500
