reg_setosa,reg_versicolor,reg_virginica,frw_setosa,frw_versicolor,frw_virginica,true,ID
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.0358049463518436,0.964195053648156,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.655543230046219,0.344456769953781,0,0.653246457771454,0.346753542228546,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.599386077629905,0.400613922370095,0,0.635199654684086,0.364800345315914,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
0,0.280610590476008,0.719389409523992,0,0.283874922976173,0.716125077023827,virginica,2019-09-25 17:48:10
0,0.0341382796851769,0.965861720314823,0,0.031686072331454,0.968313927668546,virginica,2019-09-25 17:48:10
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.901421703441168,0.0985782965588317,0,0.891473126030922,0.108526873969078,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.158199983631671,0.841800016368329,0,0.0826568104030826,0.917343189596917,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.82012456720304,0.17987543279696,0,0.761532187584664,0.238467812415336,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.9481362360317,0.0518637639683004,0,0.937212759063806,0.0627872409361945,versicolor,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.693323002383783,0.306676997616217,0,0.715492688444486,0.284507311555514,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.158199983631671,0.841800016368329,0,0.0826568104030826,0.917343189596917,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
0,0.0225297319437266,0.977470268056273,0,0.0193068617518907,0.980693138248109,virginica,2019-09-25 17:48:19
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
0.996,0.00378042328042328,0.00021957671957672,1,0,0,setosa,2019-09-25 17:49:05
0.996,0.00378042328042328,0.00021957671957672,1,0,0,setosa,2019-09-25 17:49:05
0.996,0.00378042328042328,0.00021957671957672,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:05
0,0.741759767931202,0.258240232068798,0,0.708814005199029,0.291185994800971,versicolor,2019-09-25 17:49:05
0,0.944532843737356,0.055467156262644,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0.004,0.945935392230367,0.0500646077696326,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0.004,0.945935392230367,0.0500646077696326,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.944532843737356,0.055467156262644,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.944532843737356,0.055467156262644,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0.004,0.940752420456933,0.0552475795430672,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.949715815510791,0.0502841844892093,0,0.9480297369954,0.0519702630045996,versicolor,2019-09-25 17:49:05
0,0.0445766493313924,0.955423350668608,0,0.0563422543425681,0.943657745657432,virginica,2019-09-25 17:49:05
0,0.0703726365935503,0.92962736340645,0,0.0657209386192782,0.934279061380722,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0703726365935503,0.92962736340645,0,0.0657209386192782,0.934279061380722,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.16833358216633,0.83166641783367,0,0.144296921012771,0.855703078987229,virginica,2019-09-25 17:49:05
0,0.0703726365935503,0.92962736340645,0,0.0657209386192782,0.934279061380722,virginica,2019-09-25 17:49:05
0,0.339972994271336,0.660027005728664,0,0.342427694484382,0.657572305515618,virginica,2019-09-25 17:49:05
0,0.636355279936543,0.363644720063457,0,0.630238022805536,0.369761977194464,virginica,2019-09-25 17:49:05
0,0.650987904159827,0.349012095840173,0,0.641198496232911,0.358801503767089,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0703726365935503,0.92962736340645,0,0.0657209386192782,0.934279061380722,virginica,2019-09-25 17:49:05
0,0.0445766493313924,0.955423350668608,0,0.0563422543425681,0.943657745657432,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0735558345197167,0.926444165480283,0,0.0706442761617058,0.929355723838294,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0373875675299871,0.962612432470013,0,0.0453817809151938,0.954618219084806,virginica,2019-09-25 17:49:05
0,0.0775617183949556,0.922438281605044,0,0.0766814120466525,0.923318587953347,virginica,2019-09-25 17:49:05
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.971826264685725,0.0281737353142753,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.971826264685725,0.0281737353142753,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.984865480371999,0.0151345196280008,0,0.985956196706025,0.0140438032939747,versicolor,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.958492931352391,0.0415070686476087,0,0.949781620549054,0.0502183794509459,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0689134464876786,0.931086553512321,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.520540232336024,0.479459767663977,0,0.546216273356866,0.453783726643134,virginica,2019-09-25 17:49:14
0,0.405277840725559,0.594722159274441,0,0.384222050411094,0.615777949588906,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.520540232336024,0.479459767663977,0,0.546216273356866,0.453783726643134,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
0,0.0855669208738592,0.914433079126141,0,0.107041615090488,0.892958384909512,virginica,2019-09-25 17:49:14
0,0.0404130747200131,0.959586925279987,0,0.0537508070061988,0.946249192993801,virginica,2019-09-25 17:49:14
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:49:59
0,0.960720939642697,0.0392790603573034,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.730153051946261,0.269846948053738,0,0.807826248857865,0.192173751142135,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.809112612245256,0.190887387754744,0,0.780297042301914,0.219702957698086,versicolor,2019-09-25 17:49:59
0,0.0612748832687809,0.938725116731219,0,0.0290544348223127,0.970945565177687,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.17255131198208,0.827448688017919,0,0.0390628253770875,0.960937174622913,versicolor,2019-09-25 17:49:59
0,0.960720939642697,0.0392790603573034,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.983421105054446,0.0165788949455543,0,0.98224047023409,0.0177595297659102,versicolor,2019-09-25 17:49:59
0,0.0214857721240887,0.978514227875911,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.0317326842536095,0.96826731574639,0,0.0340963701039377,0.965903629896062,virginica,2019-09-25 17:49:59
0,0.0239985926369092,0.976001407363091,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.0234422938632191,0.976557706136781,0,0.0290544348223127,0.970945565177687,virginica,2019-09-25 17:49:59
0,0.0239985926369092,0.976001407363091,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.368126256735573,0.631873743264427,0,0.240488537695438,0.759511462304562,virginica,2019-09-25 17:49:59
0,0.022742182380499,0.977257817619501,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.0214857721240887,0.978514227875911,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.0214857721240887,0.978514227875911,0,0.0290539730738366,0.970946026926163,virginica,2019-09-25 17:49:59
0,0.0239985926369092,0.976001407363091,0,0.0310071494549485,0.968992850545052,virginica,2019-09-25 17:49:59
0,0.305845230239483,0.694154769760517,0,0.308907308629252,0.691092691370748,virginica,2019-09-25 17:49:59
0,0.0227545893283898,0.97724541067161,0,0.0290544348223127,0.970945565177687,virginica,2019-09-25 17:49:59
0,0.0214857721240887,0.978514227875911,0,0.0290544348223127,0.970945565177687,virginica,2019-09-25 17:49:59
0,0.0214857721240887,0.978514227875911,0,0.0290544348223127,0.970945565177687,virginica,2019-09-25 17:49:59
0,0.0239985926369092,0.976001407363091,0,0.0310071494549485,0.968992850545052,virginica,2019-09-25 17:49:59
0,0.0247111110675202,0.97528888893248,0,0.0290544348223127,0.970945565177687,virginica,2019-09-25 17:49:59
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.976579183901876,0.0234208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.976579183901876,0.0234208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.678852101250093,0.321147898749907,0,0.797807869822658,0.202192130177342,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.295290621406153,0.704709378593847,0,0.365269836208547,0.634730163791453,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.984579183901876,0.0154208160981238,0,0.974253553486212,0.0257464465137879,versicolor,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.956389426121656,0.0436105738783444,0,0.946732691108182,0.0532673088918184,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.06807545274714,0.93192454725286,0,0.0783380585173649,0.921661941482635,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.314073230101805,0.685926769898195,0,0.392790698586577,0.607209301413423,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.39547492010139,0.60452507989861,0,0.434936543096624,0.565063456903376,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
0,0.0490293822864354,0.950970617713565,0,0.0493632670314327,0.950636732968567,virginica,2019-09-25 17:50:07
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
0.998,0.002,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
0.998,0.002,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
1,0,0,1,0,0,setosa,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.664401068592181,0.335598931407819,0,0.637956872850432,0.362043127149568,versicolor,2019-09-25 17:50:49
0.002,0.949654853757251,0.0483451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0.002,0.951654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.949853717393615,0.0501462826063851,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.949853717393615,0.0501462826063851,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.418531979894747,0.581468020105253,0,0.455598089194861,0.544401910805139,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.953654853757251,0.0463451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0.002,0.949654853757251,0.0483451462427488,0,0.953396844723743,0.0466031552762567,versicolor,2019-09-25 17:50:49
0,0.0233197935333817,0.976680206466618,0,0.0324632383279304,0.96753676167207,virginica,2019-09-25 17:50:49
0,0.0233197935333817,0.976680206466618,0,0.0324632383279304,0.96753676167207,virginica,2019-09-25 17:50:49
0,0.0233197935333817,0.976680206466618,0,0.0324632383279304,0.96753676167207,virginica,2019-09-25 17:50:49
0,0.032525988787403,0.967474011212597,0,0.0366948763701584,0.963305123629842,virginica,2019-09-25 17:50:49
