Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_0,train_count_1,test_count_0,test_count_1,md,ms,complexity,tree_count
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,29,0,0.93,0.07,29,0,0.94,0.06,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,virginica,35,0,0.01,0.99,35,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,virginica,38,0,0.01,0.99,38,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,41,0,0.36,0.64,41,0,0.36,0.64,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,42,0,0.47,0.53,42,0,0.45,0.55,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,43,0,0.36,0.64,43,0,0.36,0.64,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,versicolor,45,0,0.42,0.58,45,0,0.48,0.52,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
versicolor,virginica,50,0,0.01,0.99,50,0,0,1,virginica,2019-10-02 09:24:12,0,0,0,0,3,10,0.05,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,20,1,0,0,20,1,0,0,setosa,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,23,0,0.94,0.06,23,0,0.952,0.048,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,virginica,26,0,1,0,26,0,0.998,0.002,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,versicolor,27,0,0.998,0.002,27,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,versicolor,28,0,0.998,0.002,28,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,versicolor,30,0,0.996,0.004,30,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,36,0,0.01,0.99,36,0,0.01,0.99,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,37,0,0.028,0.972,37,0,0.004,0.996,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,38,0,0.618,0.382,38,0,0.616,0.384,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,40,0,0.368,0.632,40,0,0.356,0.644,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,41,0,0.01,0.99,41,0,0.01,0.99,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,42,0,0.594,0.406,42,0,0.594,0.406,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,44,0,0.01,0.99,44,0,0.01,0.99,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,45,0,0.594,0.406,45,0,0.594,0.406,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,46,0,0.028,0.972,46,0,0.004,0.996,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,48,0,0.216,0.784,48,0,0.21,0.79,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
versicolor,versicolor,50,0,0.044,0.956,50,0,0.014,0.986,virginica,2019-10-02 09:25:25,0,0,0,0,3,10,0.05,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,26,0,0.24,0.76,26,0,0.31,0.69,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,28,0,0.77,0.23,28,0,0.82,0.18,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,38,0,0.63,0.37,38,0,0.63,0.37,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,40,0,0.32,0.68,40,0,0.38,0.62,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
versicolor,versicolor,41,0,0.32,0.68,41,0,0.38,0.62,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-02 09:25:39,0,0,0,0,3,10,0.1,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,16,0,1,0,16,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,virginica,17,0,1,0,17,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,18,0,0.838,0.162,18,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,virginica,19,0,1,0,19,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,22,0,0.944,0.056,22,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,24,0,0.944,0.056,24,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,25,0,0.856,0.144,25,0,0.846,0.154,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,27,0,0.524,0.476,27,0,0.654,0.346,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,28,0,0.944,0.056,28,0,0.998,0.002,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,virginica,38,0,0.002,0.998,38,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,virginica,39,0,0.002,0.998,39,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,versicolor,43,0,0.132,0.868,43,0,0.134,0.866,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,45,0,0.524,0.476,45,0,0.654,0.346,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,46,0,0.63,0.37,46,0,0.654,0.346,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
versicolor,virginica,48,0,0.002,0.998,48,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-02 09:26:52,0,0,0,0,3,10,0.1,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,setosa,5,0.99,0.01,0,5,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,setosa,12,0.99,0.01,0,12,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,17,0,0.99,0.01,17,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,19,0,0.99,0.01,19,0,0.99,0.01,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,virginica,20,0.01,0.96,0.03,20,0,0.99,0.01,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,virginica,21,0.01,0.98,0.01,21,0,0.99,0.01,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,22,0,0.99,0.01,22,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,23,0,0.99,0.01,23,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,24,0,0.68,0.32,24,0,0.74,0.26,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,25,0,0.99,0.01,25,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,27,0,0.12,0.88,27,0,0.03,0.97,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,28,0,0.99,0.01,28,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,29,0,0.86,0.14,29,0,0.92,0.08,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
setosa,virginica,32,0.01,0.96,0.03,32,0,0.99,0.01,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,36,0,0.1,0.9,36,0,0.11,0.89,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,37,0,0.01,0.99,37,0,0.02,0.98,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,38,0,0,1,38,0,0.01,0.99,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,39,0,0.48,0.52,39,0,0.41,0.59,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,40,0,0.21,0.79,40,0,0.19,0.81,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,versicolor,42,0,0,1,42,0,0.01,0.99,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
versicolor,versicolor,43,0,0.24,0.76,43,0,0.19,0.81,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-02 09:27:07,0,0,0,0,5,10,0.01,100
